ga,version,groundtruth_repo,groundtruth_tag,repo,tag,commit,exact_match,has_tests,err
eu.europa.ted.eforms:eforms-sdk,1.5.2,OP-TED/eForms-SDK,1.5.2,OP-TED/eForms-SDK,1.5.2,e62c97fd940dd697508b279ff8b81ac5c3175c8a,True,False,
eu.europa.ted.eforms:eforms-sdk,1.7.1,OP-TED/eForms-SDK,1.7.1,OP-TED/eForms-SDK,1.7.1,39dc870c9d42c86c72ae89f671ae60349739a51c,True,False,
eu.europa.ted.eforms:eforms-sdk,2.0.0-alpha.1,OP-TED/eForms-SDK,2.0.0-alpha.1,OP-TED/eForms-SDK,2.0.0-alpha.1,3ca49ff459ed7d84a3ae615e8231e19b7c20fa2f,True,False,
eu.europa.ted.eforms:eforms-sdk,1.8.0,OP-TED/eForms-SDK,1.8.0,OP-TED/eForms-SDK,1.8.0,695ec7e8cf4f5fa611a48314d9b62781ef519b3a,True,False,
eu.europa.ted.eforms:eforms-sdk,1.5.5,OP-TED/eForms-SDK,1.5.5,OP-TED/eForms-SDK,1.5.5,23a1a2ae68b3b79b7556e578ca8caef6ac38ef9c,True,False,
eu.europa.ted.eforms:eforms-sdk,1.6.2,OP-TED/eForms-SDK,1.6.2,OP-TED/eForms-SDK,1.6.2,c77d62b1adc3aa73dfd5fd3b2582483c3ec7ce39,True,False,
eu.europa.ted.eforms:eforms-sdk,1.5.3,OP-TED/eForms-SDK,1.5.3,OP-TED/eForms-SDK,1.5.3,862adc7997cc39efa27e3795e7c7291a49daf04b,True,False,
eu.europa.ted.eforms:eforms-sdk,1.7.0,OP-TED/eForms-SDK,1.7.0,OP-TED/eForms-SDK,1.7.0,c385c6c1b4aebb841e5b05150efe2cb60ad4557f,True,False,
eu.europa.ted.eforms:eforms-sdk,1.8.1,OP-TED/eForms-SDK,1.8.1,OP-TED/eForms-SDK,1.8.1,6612ac94e89d90123a33ed1d09ec1faa19823fe2,True,False,
eu.europa.ted.eforms:eforms-sdk,1.9.0,OP-TED/eForms-SDK,1.9.0,OP-TED/eForms-SDK,1.9.0,d892602cf2ef52b0ad3ca76e524a408e5534ff2d,True,False,
eu.europa.ted.eforms:eforms-sdk,1.6.1,OP-TED/eForms-SDK,1.6.1,OP-TED/eForms-SDK,1.6.1,e1adb11d67eeb2eee561e81279046b0d9e035901,True,False,
eu.europa.ted.eforms:eforms-sdk,1.10.0,OP-TED/eForms-SDK,1.10.0,OP-TED/eForms-SDK,1.10.0,af03a10e3f8182e7dc54bf283234cf719eb2e65e,True,False,
eu.europa.ted.eforms:eforms-sdk,1.9.1,OP-TED/eForms-SDK,1.9.1,OP-TED/eForms-SDK,1.9.1,967d5f228881b0c6da6eda9b67e9a1df3e985c2a,True,False,
eu.europa.ted.eforms:eforms-sdk,1.6.0,OP-TED/eForms-SDK,1.6.0,OP-TED/eForms-SDK,1.6.0,9a9503aef505ab2b5733a5360768aecb832e23da,True,False,
eu.europa.ted.eforms:eforms-sdk,1.7.2,OP-TED/eForms-SDK,1.7.2,OP-TED/eForms-SDK,1.7.2,3063021b384eed4fac35ee265d5b8a71cc225a59,True,False,
eu.europa.ted.eforms:eforms-sdk,1.5.1,OP-TED/eForms-SDK,1.5.1,OP-TED/eForms-SDK,1.5.1,6d14013658c1dd361493460d821a3faf11953a38,True,False,
eu.europa.ted.eforms:eforms-core-java,1.3.0,OP-TED/eforms-core-java,1.3.0,OP-TED/eforms-core-java,1.3.0,1b8053dc966f47e5dd3d602db57eb13876e21c79,True,True,
eu.europa.ted.eforms:eforms-core-java,1.0.1,OP-TED/eforms-core-java,1.0.1,OP-TED/eforms-core-java,1.0.1,bd5009ce29841c7178578e09dc22822d5cbbf3e4,True,True,
eu.europa.ted.eforms:eforms-core-java,1.0.5,OP-TED/eforms-core-java,1.0.5,OP-TED/eforms-core-java,1.0.5,61d9329089ac0f1ebd9370d5c5ddbc05106f0e01,True,True,
eu.europa.ted.eforms:eforms-core-java,1.2.0,OP-TED/eforms-core-java,1.2.0,OP-TED/eforms-core-java,1.2.0,a1107b7bcc3123731b74a2363caaf83c3c47cb47,True,True,
eu.europa.ted.eforms:eforms-core-java,1.1.0,OP-TED/eforms-core-java,1.1.0,OP-TED/eforms-core-java,1.1.0,60165eb9a7fefb3cc58d254b2770e05b46b8f4b2,True,True,
eu.europa.ted.eforms:eforms-core-java,1.0.4,OP-TED/eforms-core-java,1.0.4,OP-TED/eforms-core-java,1.0.4,4abec118146fbffe830f317eedd80d0f8221fcad,True,True,
eu.europa.ted.eforms:efx-toolkit-java,2.0.0-alpha.1,OP-TED/${artifactId},2.0.0-alpha.1,OP-TED/efx-toolkit-java,2.0.0-alpha.1,02c7eab343efb293b7c2a1afcfa63279d388f9f6,True,True,
eu.europa.ted.eforms:efx-toolkit-java,2.0.0-alpha.2,OP-TED/${artifactId},2.0.0-alpha.2,OP-TED/efx-toolkit-java,2.0.0-alpha.2,80b40c29866c8b2ac8a7666652d8a3433fc7f425,True,True,
eu.maveniverse.maven.mima:mima,2.4.3,maveniverse/${artifactId},release-2.4.3,maveniverse/mima,release-2.4.3,d2c9228bc4e899b36b0df660110744d2a5fa2821,True,True,
eu.maveniverse.maven.mima:mima,2.4.5,maveniverse/${artifactId},release-2.4.5,maveniverse/mima,release-2.4.5,9ba6da655f60ce87f3811c7f0c14f57256d7c503,True,True,
eu.maveniverse.maven.mima:mima,2.3.0,maveniverse/${artifactId},release-2.3.0,maveniverse/mima,release-2.3.0,f215856598352b8a64eb2503f682d3f0c67995f6,True,True,
eu.maveniverse.maven.mima:mima,1.0.1,maveniverse/${artifactId},release-1.0.1,maveniverse/mima,release-1.0.1,79213e5e2acb6233e498695f8e367e7dbb871314,True,True,
eu.maveniverse.maven.mima:mima,1.1.2,maveniverse/${artifactId},release-1.1.2,maveniverse/mima,release-1.1.2,d65039010d2ceb3383796ad0cd6ad799342c7c91,True,True,
eu.maveniverse.maven.mima:mima,2.0.0,maveniverse/${artifactId},release-2.0.0,maveniverse/mima,release-2.0.0,88931159f3035178d7e92edd338aed88e21d4cdb,True,True,
eu.maveniverse.maven.mima:mima,2.4.2,maveniverse/${artifactId},release-2.4.2,maveniverse/mima,release-2.4.2,1c8fa731f13f150b2b0564d45f5bb813cfc77023,True,True,
eu.maveniverse.maven.mima:mima,1.0.6,maveniverse/${artifactId},release-1.0.6,maveniverse/mima,release-1.0.6,09d6c2d0020ac22f8186d74fd0584d5addcbd6a4,True,True,
eu.maveniverse.maven.mima:mima,2.4.4,maveniverse/${artifactId},release-2.4.4,maveniverse/mima,release-2.4.4,c98a7d8725e0dbb76f12647dd36d7e5982e0884f,True,True,
eu.maveniverse.maven.mima:mima,2.3.1,maveniverse/${artifactId},release-2.3.1,maveniverse/mima,release-2.3.1,9c6d7354d31bc9b0adde860aead71357d9928483,True,True,
eu.maveniverse.maven.mima:mima,1.0.0,maveniverse/${artifactId},release-1.0.0,maveniverse/mima,release-1.0.0,5884412ebfb074974e5f4ec189e3180c5889be51,True,True,
eu.maveniverse.maven.mima:mima,3.0.0-alpha-1,maveniverse/${artifactId},release-3.0.0-alpha-1,maveniverse/mima,release-3.0.0-alpha-1,14b322e1bafa409459e56c3bb4db66437404e8f5,True,True,
eu.maveniverse.maven.mima:mima,2.4.1,maveniverse/${artifactId},release-2.4.1,maveniverse/mima,release-2.4.1,71dc05d99cbbddde188cdbc0614bf831f132dee3,True,True,
eu.maveniverse.maven.mima:mima,1.1.1,maveniverse/${artifactId},release-1.1.1,maveniverse/mima,release-1.1.1,2f5d7a810bfeebd63fb0c88d181f310d3518fe28,True,True,
eu.maveniverse.maven.mima:mima,2.2.0,maveniverse/${artifactId},release-2.2.0,maveniverse/mima,release-2.2.0,edcb9820273808a4d38fdcecb031588d1cfd6d56,True,True,
eu.maveniverse.maven.mima:mima,2.3.4,maveniverse/${artifactId},release-2.3.4,maveniverse/mima,release-2.3.4,49976904d4726d273ce24f09871b7c764484467a,True,True,
eu.maveniverse.maven.mima:mima,1.0.5,maveniverse/${artifactId},release-1.0.5,maveniverse/mima,release-1.0.5,062fee64270a9d781e3aa705c698863755a20dd4,True,True,
eu.maveniverse.maven.mima:mima,3.0.0-alpha-2,maveniverse/${artifactId},release-3.0.0-alpha-2,maveniverse/mima,release-3.0.0-alpha-2,bcf4ff6dd3ce838445be34700c47fe63fd137bb6,True,True,
eu.maveniverse.maven.mima:mima,1.0.3,maveniverse/${artifactId},release-1.0.3,maveniverse/mima,release-1.0.3,53635b65cea5630b349206da09e9de390a9cc525,True,True,
eu.maveniverse.maven.mima:mima,2.3.2,maveniverse/${artifactId},release-2.3.2,maveniverse/mima,release-2.3.2,05537a125214b6a84a6d9079f69463cfb5ac156b,True,True,
eu.maveniverse.maven.mima:mima,1.1.0,maveniverse/${artifactId},release-1.1.0,maveniverse/mima,release-1.1.0,c91fc0114199a753afb7240ce1aa3096fb9a3995,True,True,
eu.maveniverse.maven.mima:mima,2.4.0,maveniverse/${artifactId},release-2.4.0,maveniverse/mima,release-2.4.0,bc85af2f2a92e8c492bb7cd2e1c766c4e7532403,True,True,
eu.maveniverse.maven.mima:mima,2.3.5,maveniverse/${artifactId},release-2.3.5,maveniverse/mima,release-2.3.5,1ec9de925cf6f1be94e8799631bfbaed2c0d4edb,True,True,
eu.maveniverse.maven.mima:mima,1.0.4,maveniverse/${artifactId},release-1.0.4,maveniverse/mima,release-1.0.4,122824ec58d928746a7415e30ab8a7e7830101aa,True,True,
eu.maveniverse.maven.mima:mima,2.4.6,maveniverse/${artifactId},release-2.4.6,maveniverse/mima,release-2.4.6,eff2dbc600aa9716362ac2791956b4afa744c4c1,True,True,
eu.maveniverse.maven.mima:mima,2.1.0,maveniverse/${artifactId},release-2.1.0,maveniverse/mima,release-2.1.0,294adee8fd91f2fde73b92a75bbd1269f9a4de8d,True,True,
eu.maveniverse.maven.mima:mima,1.0.2,maveniverse/${artifactId},release-1.0.2,maveniverse/mima,release-1.0.2,f56baa504a4ed6ffb9b91e6bb07604f551cf0217,True,True,
eu.maveniverse.maven.mima:mima,3.0.0-alpha-3,maveniverse/${artifactId},release-3.0.0-alpha-3,maveniverse/mima,release-3.0.0-alpha-3,ed8d9926254c23fbcb868116e212d0302890f480,True,True,
eu.maveniverse.maven.mima:mima,2.3.3,maveniverse/${artifactId},release-2.3.3,maveniverse/mima,release-2.3.3,5e8a64f9e1ca84a05b79048811d71d386b8d45b6,True,True,
eu.maveniverse.maven.mase:mase,1.0.1,maveniverse/mase,release-1.0.1,maveniverse/mase,release-1.0.1,5db7087d1549402b23d190d9001ad179a7335970,True,True,
eu.maveniverse.maven.mase:mase,1.0.0,maveniverse/mase,release-1.0.0,maveniverse/mase,release-1.0.0,dcdee0e1fd9def09b8aa622c8fb867cea2a8a1bd,True,True,
tech.picnic.error-prone-support:error-prone-support,0.10.0,PicnicSupermarket/${artifactId},v0.10.0,PicnicSupermarket/error-prone-support,v0.10.0,bb122388f50454da84ee892e09682fc0fe128293,True,True,
tech.picnic.error-prone-support:error-prone-support,0.7.0,PicnicSupermarket/${artifactId},v0.7.0,PicnicSupermarket/error-prone-support,v0.7.0,2356c61314c048ee67f0a00c0101a2c97e8cb8cb,True,True,
tech.picnic.error-prone-support:error-prone-support,0.4.0,PicnicSupermarket/${artifactId},v0.4.0,PicnicSupermarket/error-prone-support,v0.4.0,85cb997f1b89031cc54aea2d172ecfd5d6307445,True,True,
tech.picnic.error-prone-support:error-prone-support,0.8.0,PicnicSupermarket/${artifactId},v0.8.0,PicnicSupermarket/error-prone-support,v0.8.0,60e74332de56e618504fe7e044adef6f162b4e12,True,True,
tech.picnic.error-prone-support:error-prone-support,0.13.0,PicnicSupermarket/${artifactId},v0.13.0,PicnicSupermarket/error-prone-support,v0.13.0,352829c61ff776478f018896d3f40af26b64114a,True,True,
tech.picnic.error-prone-support:error-prone-support,0.14.0,PicnicSupermarket/${artifactId},v0.14.0,PicnicSupermarket/error-prone-support,v0.14.0,4800522a0943ad410fae7ff9a4dd02919995c841,True,True,
tech.picnic.error-prone-support:error-prone-support,0.6.0,PicnicSupermarket/${artifactId},v0.6.0,PicnicSupermarket/error-prone-support,v0.6.0,465b16c47186a5f463ecfb5cd8f675ee0024cbe7,True,True,
tech.picnic.error-prone-support:error-prone-support,0.11.0,PicnicSupermarket/${artifactId},v0.11.0,PicnicSupermarket/error-prone-support,v0.11.0,610085393c0016b2d0222651fe01842f0389b1ae,True,True,
tech.picnic.error-prone-support:error-prone-support,0.12.0,PicnicSupermarket/${artifactId},v0.12.0,PicnicSupermarket/error-prone-support,v0.12.0,09208aa49a6d68ac7b75752b96f195d8c0ee12b5,True,True,
tech.picnic.error-prone-support:error-prone-support,0.9.0,PicnicSupermarket/${artifactId},v0.9.0,PicnicSupermarket/error-prone-support,v0.9.0,8c6bd1b6e71396c997e61d137c964360ffa55138,True,True,
tech.picnic.error-prone-support:error-prone-support,0.11.1,PicnicSupermarket/${artifactId},v0.11.1,PicnicSupermarket/error-prone-support,v0.11.1,a1ecd816ffaa73e564e064311bbb86379283eeda,True,True,
tech.picnic.error-prone-support:error-prone-support,0.5.0,PicnicSupermarket/${artifactId},v0.5.0,PicnicSupermarket/error-prone-support,v0.5.0,068c03708b74f965aefec37263720b34022f130c,True,True,
com.flowlogix:flowlogix,7.1.2,flowlogix/${artifactId},Version-7.1.2,flowlogix/flowlogix,Version-7.1.2,5eec3bf7993305deb2a000885dcc41a844b46ba4,True,True,
com.flowlogix:flowlogix,7.0.1,flowlogix/${artifactId},Version-7.0.1,flowlogix/flowlogix,Version-7.0.1,73a9e784576a566c15511b4e791d398c44da9159,True,True,
com.flowlogix:flowlogix,7.1.3,flowlogix/${artifactId},Version-7.1.3,flowlogix/flowlogix,Version-7.1.3,478b083b7e2c450df458c296aa57b782963dc36b,True,True,
com.flowlogix:flowlogix,7.0.2,flowlogix/${artifactId},Version-7.0.2,flowlogix/flowlogix,Version-7.0.2,37834bb815665b03d0a860f3827fd7d9d4359195,True,True,
com.flowlogix:flowlogix,8.0,flowlogix/${artifactId},Version-8.0,flowlogix/flowlogix,Version-8.0,1718700fde092fe0e08b709468ba5f509887e0f1,True,True,
com.flowlogix:flowlogix,8.0-M1,flowlogix/${artifactId},Version-8.0-M1,,,,,,no_github_tag
com.flowlogix:flowlogix,7.1,flowlogix/${artifactId},Version-7.1,flowlogix/flowlogix,Version-7.1,8b8e7d067d7dc925eced04d6d3b6b28aed1e1aa2,True,True,
com.flowlogix:flowlogix,7.0.3,flowlogix/${artifactId},Version-7.0.3,flowlogix/flowlogix,Version-7.0.3,4ceb2ae2c9f664a6f25eada4d8e6029467af9a8d,True,True,
com.flowlogix:flowlogix,8.0.1,flowlogix/${artifactId},Version-8.0.1,flowlogix/flowlogix,Version-8.0.1,9977e541014511af3464983f2cd19fd747209dc4,True,True,
com.flowlogix:flowlogix,7.0,flowlogix/${artifactId},Version-7.0,flowlogix/flowlogix,Version-7.0,7ea88c1f03939c543a56695fbf9bb3415e94fc93,True,True,
com.flowlogix:flowlogix,7.1.1,flowlogix/${artifactId},Version-7.1.1,flowlogix/flowlogix,Version-7.1.1,56c46d54343319743f8dc05574b772163fabfa8b,True,True,
com.newmediaworks:nmw-oss-parent,1.21.0,newmediaworks/nmw-oss-parent,nmw-oss-parent-1.21.0,newmediaworks/nmw-oss-parent,nmw-oss-parent-1.21.0,9f5b06910fcb6a6ba56ef921fd539d6dcb16f835,True,False,
com.newmediaworks:nmw-oss-parent,1.20.1,newmediaworks/nmw-oss-parent,nmw-oss-parent-1.20.1,newmediaworks/nmw-oss-parent,nmw-oss-parent-1.20.1,44fb2a8f05b0ed0166781f37b93b8d3259ad9f25,True,False,
com.newmediaworks:nmw-oss-parent,1.20.0,newmediaworks/nmw-oss-parent,nmw-oss-parent-1.20.0,newmediaworks/nmw-oss-parent,nmw-oss-parent-1.20.0,16d07dd1d7d39f687f9c3c69481b2f18bce8cd1c,True,False,
com.google.guava:guava,32.0.1-jre,google/${artifactId},"v$(echo ""32.0.1-jre"" | cut -d '-' -f 1)",google/guava,v32.0.1,8f6c43d803901e7d8bd9ca16a3a049969ddc35e4,True,True,
com.google.guava:guava,32.0.0-jre,google/${artifactId},"v$(echo ""32.0.0-jre"" | cut -d '-' -f 1)",google/guava,v32.0.0,6b1f97ced922d48f071153ad9e631d06383033a4,True,True,
com.google.guava:guava,32.0.0-android,google/${artifactId},"v$(echo ""32.0.0-android"" | cut -d '-' -f 1)",google/guava,v32.0.0,6b1f97ced922d48f071153ad9e631d06383033a4,True,True,
com.google.guava:guava,32.0.1-android,google/${artifactId},"v$(echo ""32.0.1-android"" | cut -d '-' -f 1)",google/guava,v32.0.1,8f6c43d803901e7d8bd9ca16a3a049969ddc35e4,True,True,
com.spotify:github-client,0.1.60,spotify/github-java-client,v0.1.60,spotify/github-java-client,v0.1.60,7f2c06ca8142384a93a3e6c1d78ac2f1389ade96,True,True,
com.spotify:github-client,0.2.0,spotify/github-java-client,v0.2.0,spotify/github-java-client,v0.2.0,ad7c6ab8d508f9e4564125f6b437a77815d8cd92,True,True,
com.spotify:github-client,0.1.55,spotify/github-java-client,v0.1.55,spotify/github-java-client,v0.1.55,32da05b147162b68e79685801b4bff274b882073,True,True,
com.spotify:github-client,0.1.58,spotify/github-java-client,v0.1.58,spotify/github-java-client,v0.1.58,1aef8ac092fef9429431f91069973ead06fad7b6,True,True,
com.spotify:github-client,0.2.6,spotify/github-java-client,v0.2.6,spotify/github-java-client,v0.2.6,aa51ef22e2813a654ab6e3b0608cd5cde44f7370,True,True,
com.spotify:github-client,0.1.47,spotify/github-java-client,v0.1.47,spotify/github-java-client,v0.1.47,97ecb7569574d7e10bd85e9164769edce32e6c30,True,True,
com.spotify:github-client,0.1.53,spotify/github-java-client,v0.1.53,spotify/github-java-client,v0.1.53,3834d280952e563e2c05fae48c8a38d1a117df18,True,True,
com.spotify:github-client,0.2.12,spotify/github-java-client,v0.2.12,spotify/github-java-client,v0.2.12,f8f440dd88026019e3c5ae8293ccce15afcbe3ae,True,True,
com.spotify:github-client,0.1.61,spotify/github-java-client,v0.1.61,spotify/github-java-client,v0.1.61,048124d80dc78ed44d233efca8bd858db6ca0737,True,True,
com.spotify:github-client,0.1.54,spotify/github-java-client,v0.1.54,spotify/github-java-client,v0.1.54,6869cb178704b2a133f74c789178ef8ac71a16af,True,True,
com.spotify:github-client,0.2.1,spotify/github-java-client,v0.2.1,spotify/github-java-client,v0.2.1,30ffb06cf9bb2f8656865bd4c8b7e6607c85fff6,True,True,
com.spotify:github-client,0.1.59,spotify/github-java-client,v0.1.59,spotify/github-java-client,v0.1.59,2ff82088693e5b71980aff0d33f67c8e3f0a6f64,True,True,
com.spotify:github-client,0.1.52,spotify/github-java-client,v0.1.52,spotify/github-java-client,v0.1.52,5a09ba5179a8b58d1b2df4fda59c8c28234566bf,True,True,
com.spotify:github-client,0.2.7,spotify/github-java-client,v0.2.7,spotify/github-java-client,v0.2.7,e3f47aafc2f4e0c7c5762203d565670aeae28754,True,True,
com.spotify:github-client,0.1.46,spotify/github-java-client,v0.1.46,spotify/github-java-client,v0.1.46,6fbcadf903887175107e309e5c943f1d816e1cd4,True,True,
com.spotify:github-client,0.2.13,spotify/github-java-client,v0.2.13,spotify/github-java-client,v0.2.13,6f785e45127ee1eec3a39c08e65680afa2b67b39,True,True,
com.spotify:github-client,0.2.2,spotify/github-java-client,v0.2.2,spotify/github-java-client,v0.2.2,53bc8cedb4bb3ffb57f1dc828c32e3ce51cef0d7,True,True,
com.spotify:github-client,0.1.57,spotify/github-java-client,v0.1.57,spotify/github-java-client,v0.1.57,d8e6fc1c4af94beff24087d9029c12ea3bf50404,True,True,
com.spotify:github-client,0.1.62,spotify/github-java-client,v0.1.62,spotify/github-java-client,v0.1.62,3a7aedd8ed584ad8f6c7667124138773f2a0f5d5,True,True,
com.spotify:github-client,0.2.4,spotify/github-java-client,v0.2.4,spotify/github-java-client,v0.2.4,3c7b7ea539bd1d1d2ddb6366cf656b160576bd77,True,True,
com.spotify:github-client,0.1.51,spotify/github-java-client,v0.1.51,spotify/github-java-client,v0.1.51,9072a88025b2716e5959829b3ec926e7125054ed,True,True,
com.spotify:github-client,0.2.10,spotify/github-java-client,v0.2.10,,,,,,no_github_tag
com.spotify:github-client,0.1.48,spotify/github-java-client,v0.1.48,spotify/github-java-client,v0.1.48,6dc9b4c3bc989233ec62d67399b1a69e08adba9d,True,True,
com.spotify:github-client,0.2.9,spotify/github-java-client,v0.2.9,spotify/github-java-client,v0.2.9,3356d85aafe2d1c1b5eb449c66945307ebbbcb01,True,True,
com.spotify:github-client,0.1.56,spotify/github-java-client,v0.1.56,spotify/github-java-client,v0.1.56,d354f1446f8247e7b97bb08a7b69deb5ab95470b,True,True,
com.spotify:github-client,0.2.3,spotify/github-java-client,v0.2.3,spotify/github-java-client,v0.2.3,146541e02c8c4692e3d02452187174916a818327,True,True,
com.spotify:github-client,0.1.50,spotify/github-java-client,v0.1.50,spotify/github-java-client,v0.1.50,f60bf0ba737df71a86e5f29fa03d84c35cea2cec,True,True,
com.spotify:github-client,0.2.5,spotify/github-java-client,v0.2.5,spotify/github-java-client,v0.2.5,f3d2824aaddcbb4ef5c6589042b24d4196657fc5,True,True,
com.spotify:github-client,0.2.11,spotify/github-java-client,v0.2.11,spotify/github-java-client,v0.2.11,1aced105bf06009dae8bcc1474066b5305c4ca0e,True,True,
com.spotify:github-client,0.1.49,spotify/github-java-client,v0.1.49,spotify/github-java-client,v0.1.49,880195bb6f1188bbae6ab0348af8aa78b8d60e91,True,True,
com.spotify:github-client,0.2.8,spotify/github-java-client,v0.2.8,spotify/github-java-client,v0.2.8,4179ada10f8812111a614c4ee743ea031634ac78,True,True,
com.spotify.fmt:fmt-maven-plugin,2.21.1,spotify/${artifactId},2.21.1,spotify/fmt-maven-plugin,2.21.1,50f8a137f44e565783194f4914ad7702b9a6ccd3,True,True,
com.spotify.fmt:fmt-maven-plugin,2.21,spotify/${artifactId},2.21,spotify/fmt-maven-plugin,2.21,019c4314d47d5b43c1b4b51199f633ebf1a2753c,True,True,
com.spotify.fmt:fmt-maven-plugin,2.22.1,spotify/${artifactId},2.22.1,spotify/fmt-maven-plugin,2.22.1,c71fbb2b234acfc7f88e113b8a0de94f3305a273,True,True,
com.spotify.fmt:fmt-maven-plugin,2.20,spotify/${artifactId},fmt-maven-plugin-2.20,spotify/fmt-maven-plugin,fmt-maven-plugin-2.20,eded35e68bdba8ef52b1dbe102119d1e519ffda4,True,True,
com.spotify.fmt:fmt-maven-plugin,2.22,spotify/${artifactId},2.22.0,spotify/fmt-maven-plugin,2.22.0,bacc3fca092c6c674a8e89042b66aaa1f34cd98e,True,True,
com.vladsch.flexmark:flexmark-java,0.64.6,vsch/${artifactId},0.64.6,vsch/flexmark-java,0.64.6,1345fd9bcb6ffcef096be62b8149cc4684533497,True,True,
com.vladsch.flexmark:flexmark-java,0.64.2,vsch/${artifactId},0.64.2,vsch/flexmark-java,0.64.2,452f4f8e3f0d98cd5cc0eea9f4eaaa34dd049be9,True,True,
com.vladsch.flexmark:flexmark-java,0.64.4,vsch/${artifactId},0.64.4,vsch/flexmark-java,0.64.4,f3ac971a1764bd989c0558f61cb1733b2e46d599,True,True,
com.vladsch.flexmark:flexmark-java,0.64.8,vsch/${artifactId},cc3a2f59ba6e532833f4805f8134b4dc966ff837,,,,,,no_github_tag
com.corgibytes:mrm,1.4.2,corgibytes/mrm,mrm-1.4.2,corgibytes/mrm,mrm-1.4.2,208a6c61ebc392ad496d95e33670d22bc184756e,True,True,
com.corgibytes:versions-maven-plugin,2.11.1,corgibytes/versions-maven-plugin,versions-maven-plugin-2.11.1,corgibytes/versions-maven-plugin,versions-maven-plugin-2.11.1,20a6cd0c62bc8e95e6b3e55d049d948fa988d485,True,True,
com.adobe.acs:acs-aem-commons,5.5.0,Adobe-Consulting-Services/${artifactId},acs-aem-commons-5.5.0,Adobe-Consulting-Services/acs-aem-commons,acs-aem-commons-5.5.0,ac3250b9d6bedc9ac9819c7ece441d27d38d6fe5,True,True,
com.adobe.acs:acs-aem-commons,6.0.14,Adobe-Consulting-Services/${artifactId},acs-aem-commons-6.0.14,Adobe-Consulting-Services/acs-aem-commons,acs-aem-commons-6.0.14,6bbd6a49aa38f5da5a832d54fa487b8f605c7c2b,True,True,
com.adobe.acs:acs-aem-commons,5.2.0,Adobe-Consulting-Services/${artifactId},acs-aem-commons-5.2.0,Adobe-Consulting-Services/acs-aem-commons,acs-aem-commons-5.2.0,c443a41f77e30b0243aadbc6634454cad317fa66,True,True,
com.github.psi-probe:psi-probe,3.5.8,${artifactId}/${artifactId},psi-probe-3.5.8,,,,,,no_github_link
com.github.psi-probe:psi-probe,3.7.1,${artifactId}/${artifactId},psi-probe-3.7.1,,,,,,no_github_link
com.github.psi-probe:psi-probe,3.5.9,${artifactId}/${artifactId},psi-probe-3.5.9,,,,,,no_github_link
com.github.psi-probe:psi-probe,4.1.0,${artifactId}/${artifactId},psi-probe-4.1.0,,,,,,no_github_link
com.github.psi-probe:psi-probe,3.7.2,${artifactId}/${artifactId},psi-probe-3.7.2,,,,,,no_github_link
com.github.psi-probe:psi-probe,3.6.0,${artifactId}/${artifactId},psi-probe-3.6.0,,,,,,no_github_link
com.github.psi-probe:psi-probe,3.7.3,${artifactId}/${artifactId},psi-probe-3.7.3,,,,,,no_github_link
com.github.psi-probe:psi-probe,4.0.0,${artifactId}/${artifactId},psi-probe-4.0.0,,,,,,no_github_link
com.github.hazendaz.maven:makeself-maven-plugin,1.6.1,hazendaz/makeself-maven-plugin,makeself-maven-plugin-1.6.1,hazendaz/makeself-maven-plugin,makeself-maven-plugin-1.6.1,b97695ac842fb9889e1f676af8ee7bee3edc382c,True,True,
com.github.hazendaz.maven:directory-maven-plugin,1.1.1,hazendaz/${artifactId},directory-maven-plugin-1.1.1,hazendaz/directory-maven-plugin,directory-maven-plugin-1.1.1,a14cbceca83e9c63acd8cf505a6fae4c3996efbf,True,False,
com.github.hazendaz.maven:directory-maven-plugin,1.1.0,hazendaz/${artifactId},directory-maven-plugin-1.1.0,hazendaz/directory-maven-plugin,directory-maven-plugin-1.1.0,ccef79b51746d68b21b8f01f0c2eac16520ec8e2,True,False,
com.github.hazendaz.maven:coveralls-maven-plugin,4.5.0-M3,hazendaz/coveralls-maven-plugin,coveralls-maven-plugin-4.5.0-M3,hazendaz/coveralls-maven-plugin,coveralls-maven-plugin-4.5.0-M3,beaa1857d356a614fcd84170f988d74cca9ed8d7,True,True,
com.github.hazendaz.maven:coveralls-maven-plugin,4.5.0-M2,hazendaz/coveralls-maven-plugin,coveralls-maven-plugin-4.5.0-M2,hazendaz/coveralls-maven-plugin,coveralls-maven-plugin-4.5.0-M2,b79b5813ca489396b70a00d81c0e23a77eebd907,True,True,
com.github.hazendaz.maven:coveralls-maven-plugin,4.5.0-M1,hazendaz/coveralls-maven-plugin,coveralls-maven-plugin-4.5.0-M1,hazendaz/coveralls-maven-plugin,coveralls-maven-plugin-4.5.0-M1,2cdb87b73128eb9f6d277ba6120eff689c9a1450,True,True,
com.github.hazendaz.maven:whitespace-maven-plugin,1.3.1,hazendaz/${artifactId},whitespace-maven-plugin-1.3.1,hazendaz/whitespace-maven-plugin,whitespace-maven-plugin-1.3.1,3c5b3b0efbbe107eda121421ec73a92e2d6d951c,True,True,
com.github.hazendaz.maven:whitespace-maven-plugin,1.3.0,hazendaz/${artifactId},whitespace-maven-plugin-1.3.0,hazendaz/whitespace-maven-plugin,whitespace-maven-plugin-1.3.0,ecac73c5152019710daee37a8cd8957885cc4a7f,True,True,
