ga,version,groundtruth_repo,groundtruth_tag,repo,tag,commit,exact_match,has_tests,has_tests_jar,err
org.apache.sling:org.apache.sling.testing.clients,3.0.12,apache/sling-$(echo org.apache.sling.testing.clients | tr '.' '-'),org.apache.sling.testing.clients-3.0.12,,,,,,,
org.apache.sling:org.apache.sling.installer.hc,2.1.0,apache/sling-$(echo org.apache.sling.installer.hc | tr '.' '-'),org.apache.sling.installer.hc-2.1.0,,,,,,,
org.apache.sling:org.apache.sling.scripting.sightly.repl,1.0.10,apache/sling-$(echo org.apache.sling.scripting.sightly.repl | tr '.' '-'),org.apache.sling.scripting.sightly.repl-1.0.10,,,,,,,
org.apache:jdo,3.2.1,apache/db-jdo,v3.2.1,,,,,,,
org.apache.jdo:jdo,3.2,apache/db-jdo,v3.2,,,,,,,
org.apache.cxf.fediz:fediz,1.6.0,apache/cxf-fediz,fediz-1.6.0,,,,,,,
org.apache.cxf.fediz:fediz,1.6.1,apache/cxf-fediz,fediz-1.6.1,,,,,,,
org.apache.cxf.build-utils:cxf-build-utils,4.0.1,apache/cxf-build-utils,cxf-build-utils-4.0.1,,,,,,,
org.apache.cxf.xjc-utils:xjc-utils,4.0.0,apache/cxf-xjc-utils,xjc-utils-4.0.0,,,,,,,
org.apache.systemds:systemds,3.0.0,apache/systemds,3.0.0-rc2,,,,,,,
org.apache.dubbo:dubbo,3.2.2,apache/dubbo,dubbo-3.2.2,,,,,,,
org.apache.dubbo:dubbo,3.1.5,apache/dubbo,dubbo-3.1.5,,,,,,,
org.apache.dubbo:dubbo,3.2.4,apache/dubbo,dubbo-3.2.4,,,,,,,
org.apache.dubbo:dubbo,3.3.0-beta.1,apache/dubbo,dubbo-3.3.0-beta.1,,,,,,,
org.apache.dubbo:dubbo,2.7.7,apache/dubbo,dubbo-2.7.7,,,,,,,
org.apache.dubbo:dubbo,3.2.3,apache/dubbo,dubbo-3.2.3,,,,,,,
org.apache.dubbo:dubbo,3.1.9,apache/dubbo,dubbo-3.1.9,,,,,,,
org.apache.dubbo:dubbo,3.2.5,apache/dubbo,dubbo-3.2.5,,,,,,,
org.apache.dubbo:dubbo,3.0.6,apache/dubbo,dubbo-3.0.6,,,,,,,
org.apache.dubbo:dubbo,3.1.2,apache/dubbo,dubbo-3.1.2,,,,,,,
org.apache.dubbo:dubbo,3.2.8,apache/dubbo,dubbo-3.2.8,,,,,,,
org.apache.dubbo:dubbo,3.0.5,apache/dubbo,dubbo-3.0.5,,,,,,,
org.apache.dubbo:dubbo,2.7.8,apache/dubbo,dubbo-2.7.8,,,,,,,
org.apache.dubbo:dubbo,3.2.6,apache/dubbo,dubbo-3.2.6,,,,,,,
org.apache.dubbo:dubbo,3.2.7,apache/dubbo,dubbo-3.2.7,,,,,,,
org.apache.dubbo:dubbo,2.7.9,apache/dubbo,dubbo-2.7.9,,,,,,,
org.apache.dubbo:dubbo,3.1.0,apache/dubbo,dubbo-3.1.0,,,,,,,
org.apache.orc:orc,1.9.1,apache/orc,rel/release-1.9.1,,,,,,,
org.apache.orc:orc,1.7.9,apache/orc,rel/release-1.7.9,,,,,,,
org.apache.orc:orc,1.8.3,apache/orc,rel/release-1.8.3,,,,,,,
org.apache.orc:orc,1.9.0,apache/orc,rel/release-1.9.0,,,,,,,
org.apache.orc:orc,1.7.8,apache/orc,rel/release-1.7.8,,,,,,,
org.apache.orc:orc,1.8.4,apache/orc,rel/release-1.8.4,,,,,,,
org.apache.orc:orc,1.8.2,apache/orc,rel/release-1.8.2,,,,,,,
org.apache.orc:orc,1.8.1,apache/orc,rel/release-1.8.1,,,,,,,
org.apache.orc:orc,1.7.10,apache/orc,rel/release-1.7.10,,,,,,,
org.apache.orc:orc,1.8.0,apache/orc,rel/release-1.8.0,,,,,,,
org.apache.helix:helix,1.3.1,apache/helix,helix-1.3.1,,,,,,,
org.apache.helix:helix,1.3.0,apache/helix,helix-1.3.0,,,,,,,
org.apache.helix:helix,1.0.4,apache/helix,helix-1.0.4,,,,,,,
org.apache.helix:helix,1.0.3,apache/helix,helix-1.0.3,,,,,,,
org.apache.pulsar:pulsar,3.0.2,apache/pulsar,v3.0.2,,,,,,,
org.apache.synapse:Apache-Synapse,3.0.2,,Apache-Synapse-3.0.2,,,,,,,
org.apache.logging:logging-parent,10.2.0,apache/logging-parent,rel/10.2.0,,,,,,,
org.apache.logging:logging-parent,10.1.1,apache/logging-parent,rel/10.1.1,,,,,,,
org.apache.logging:logging-parent,7,apache/logging-parent,logging-parent-7,,,,,,,
org.apache.logging:logging-parent,10.4.0,apache/logging-parent,rel/10.4.0,,,,,,,
org.apache.logging:logging-parent,10.1.0,apache/logging-parent,rel/10.1.0,,,,,,,
org.apache.logging:logging-parent,10.6.0,apache/logging-parent,rel/10.6.0,,,,,,,
org.apache.logging:logging-parent,8,apache/logging-parent,logging-parent-8,,,,,,,
org.apache.logging:logging-parent,10.3.0,apache/logging-parent,rel/10.3.0,,,,,,,
org.apache.logging:logging-parent,5,apache/logging-parent,logging-parent-5,,,,,,,
org.apache.logging:logging-parent,10.0.0,apache/logging-parent,rel/10.0.0,,,,,,,
org.apache.logging:logging-parent,10.5.0,apache/logging-parent,rel/10.5.0,,,,,,,
org.apache.logging:logging-parent,9,apache/logging-parent,logging-parent-9,,,,,,,
org.apache.logging:logging-parent,4,apache/logging-parent,logging-parent-4,,,,,,,
org.apache.logging.log4j:log4j-tools-bom,0.5.0,apache/logging-log4j-tools,rel/0.5.0,,,,,,,
org.apache.logging.log4j:log4j-tools-bom,0.3.0,apache/logging-log4j-tools,rel/0.3.0,,,,,,,
org.apache.logging.log4j:log4j-tools-bom,0.6.0,apache/logging-log4j-tools,rel/0.6.0,,,,,,,
org.apache.logging.log4j:log4j-tools-bom,0.1.0,apache/logging-log4j-tools,rel/0.1.0,,,,,,,
org.apache.logging.log4j:log4j-tools-bom,0.4.0,apache/logging-log4j-tools,rel/0.4.0,,,,,,,
org.apache.logging.log4j:log4j-tools-bom,0.7.0,apache/logging-log4j-tools,rel/0.7.0,,,,,,,
org.apache.logging.log4j:log4j-tools-bom,0.2.0,apache/logging-log4j-tools,rel/0.2.0,,,,,,,
org.apache.logging.log4j:log4j,2.22.1,apache/logging-log4j2,rel/2.22.1,,,,,,,
org.apache.logging.log4j:log4j,2.21.0,apache/logging-log4j2,rel/2.21.0,,,,,,,
org.apache.logging.log4j:log4j,2.22.0,apache/logging-log4j2,rel/2.22.0,,,,,,,
org.apache.logging.log4j:log4j,3.0.0-beta1,apache/logging-log4j2,rel/3.0.0-beta1,,,,,,,
org.apache.logging.log4j:log4j,3.0.0-alpha1,apache/logging-log4j2,rel/3.0.0-alpha1,,,,,,,
org.apache.logging.log4j:log4j,2.21.1,apache/logging-log4j2,rel/2.21.1,,,,,,,
org.apache.logging.log4j:log4j-jmx-gui,2.22.0,apache/logging-log4j-jmx-gui,rel/2.22.0,,,,,,,
org.apache.logging.log4j:log4j-transform-bom,0.1.0,apache/logging-log4j-transform,rel/0.1.0,,,,,,,
org.apache:apache,27,apache/maven-apache-parent,apache-27,,,,,,,
org.apache:apache,26,apache/maven-apache-parent,apache-26,,,,,,,
org.apache:apache,23,apache/maven-apache-parent,apache-23,,,,,,,
org.apache:apache,28,apache/maven-apache-parent,apache-28,,,,,,,
org.apache:apache,25,apache/maven-apache-parent,apache-25,,,,,,,
org.apache:apache,31,apache/maven-apache-parent,apache-31,,,,,,,
org.apache:apache,29,apache/maven-apache-parent,apache-29,,,,,,,
org.apache:apache,30,apache/maven-apache-parent,apache-30,,,,,,,
org.apache:apache,24,apache/maven-apache-parent,apache-24,,,,,,,
org.apache.ws.commons.axiom:axiom,1.4.0,apache/ws-axiom,1.4.0,,,,,,,
org.apache.ws.xmlschema:xmlschema,2.3.1,,xmlschema-2.3.1,,,,,,,
org.apache.shiro:shiro-root,1.10.0,apache/shiro,shiro-root-1.10.0,,,,,,,
org.apache.shiro:shiro-root,2.0.0-alpha-4,apache/shiro,shiro-root-2.0.0-alpha-4,,,,,,,
org.apache.shiro:shiro-root,2.0.0-alpha-3,apache/shiro,shiro-root-2.0.0-alpha-3,,,,,,,
org.apache.shiro:shiro-root,1.11.0,apache/shiro,shiro-root-1.11.0,,,,,,,
org.apache.shiro:shiro-root,1.9.0,apache/shiro,shiro-root-1.9.0,,,,,,,
org.apache.shiro:shiro-root,2.0.0-alpha-1,apache/shiro,shiro-root-2.0.0-alpha-1,,,,,,,
org.apache.shiro:shiro-root,1.9.1,apache/shiro,shiro-root-1.9.1,,,,,,,
org.apache.plc4x.plugins:plc4x-site-skin,1.1.0,apache/plc4x-build-tools,site-skin/v1.1.0,,,,,,,
org.apache.plc4x.plugins:plc4x-code-generation,1.6.0,apache/plc4x-build-tools,releases/code-generation/1.6.0,,,,,,,
org.apache.plc4x.plugins:plc4x-code-generation,1.7.0,apache/plc4x-build-tools,releases/code-generation/1.7.0,,,,,,,
org.apache.plc4x.plugins:plc4x-code-generaton,1.5.0,apache/plc4x-build-tools,releases/code-generation/1.5.0,,,,,,,
org.apache.plc4x:plc4x-parent,0.11.0,apache/plc4x,v0.11.0,,,,,,,
org.apache.plc4x:plc4x-parent,0.7.0,apache/plc4x,release/0.7.0,,,,,,,
org.apache.plc4x:plc4x-parent,0.10.0,apache/plc4x,v0.10.0,,,,,,,
org.apache.isis:isis-parent,2.0.0-M7,apache/isis,rel/isis-2.0.0-M7,,,,,,,
org.webjars:webjars-locator-core,0.53,webjars/webjars-locator-core,webjars-locator-core-0.53,,,,,,,
org.webjars:webjars-locator-core,0.55,webjars/webjars-locator-core,webjars-locator-core-0.55,,,,,,,
org.webjars:webjars-locator-core,0.52,webjars/webjars-locator-core,webjars-locator-core-0.52,,,,,,,
org.webjars:webjars-locator-core,0.54,webjars/webjars-locator-core,webjars-locator-core-0.54,,,,,,,
org.webjars:angularjs,1.8.3,webjars/angularjs,angularjs-1.8.3,,,,,,,
org.webjars:bootstrap,5.3.2,webjars/bootstrap,bootstrap-5.3.2,,,,,,,
org.webjars:bootstrap,5.2.0,webjars/bootstrap,bootstrap-5.2.0,,,,,,,
org.webjars:bootstrap,5.2.1,webjars/bootstrap,bootstrap-5.2.1,,,,,,,
org.webjars:bootstrap,5.3.0,webjars/bootstrap,bootstrap-5.3.0,,,,,,,
org.webjars:bootstrap,5.2.2,webjars/bootstrap,bootstrap-5.2.2,,,,,,,
org.webjars:bootstrap,5.3.1,webjars/bootstrap,bootstrap-5.3.1,,,,,,,
org.webjars:bootstrap,5.2.3,webjars/bootstrap,bootstrap-5.2.3,,,,,,,
org.webjars:highcharts,11.1.0,webjars/highcharts,highcharts-11.1.0,,,,,,,
org.webjars:highcharts,11.2.0,webjars/highcharts,highcharts-11.2.0,,,,,,,
org.webjars:highcharts,10.3.3,webjars/highcharts,highcharts-10.3.3,,,,,,,
org.webjars:redoc,2.0.0,webjars/redoc,redoc-2.0.0,,,,,,,
org.webjars:redoc,2.1.1,webjars/redoc,redoc-2.1.1,,,,,,,
org.webjars:webjars-locator,0.48,webjars/webjars-locator,webjars-locator-0.48,,,,,,,
org.webjars:webjars-locator,0.50,webjars/webjars-locator,webjars-locator-0.50,,,,,,,
org.webjars:webjars-locator,0.49,webjars/webjars-locator,webjars-locator-0.49,,,,,,,
org.webjars:webjars-locator,0.47,webjars/webjars-locator,webjars-locator-0.47,,,,,,,
org.webjars:webjars-locator,0.46,webjars/webjars-locator,webjars-locator-0.46,,,,,,,
org.webjars:swagger-ui,4.14.2,webjars/swagger-ui,swagger-ui-4.14.2,,,,,,,
org.webjars:swagger-ui,4.9.1,webjars/swagger-ui,swagger-ui-4.9.1,,,,,,,
org.webjars:swagger-ui,5.1.0,webjars/swagger-ui,swagger-ui-5.1.0,,,,,,,
org.webjars:swagger-ui,4.19.0,webjars/swagger-ui,swagger-ui-4.19.0,,,,,,,
org.webjars:swagger-ui,4.18.2,webjars/swagger-ui,swagger-ui-4.18.2,,,,,,,
org.webjars:swagger-ui,4.15.0,webjars/swagger-ui,swagger-ui-4.15.0,,,,,,,
org.webjars:swagger-ui,4.16.0-alpha.1,webjars/swagger-ui,swagger-ui-4.16.0-alpha.1,,,,,,,
org.webjars:swagger-ui,4.14.3,webjars/swagger-ui,swagger-ui-4.14.3,,,,,,,
org.webjars:swagger-ui,4.19.1,webjars/swagger-ui,swagger-ui-4.19.1,,,,,,,
org.webjars:swagger-ui,5.2.0,webjars/swagger-ui,swagger-ui-5.2.0,,,,,,,
org.webjars:swagger-ui,4.14.0,webjars/swagger-ui,swagger-ui-4.14.0,,,,,,,
org.webjars:swagger-ui,4.6.2,webjars/swagger-ui,swagger-ui-4.6.2,,,,,,,
org.webjars:swagger-ui,5.3.1,webjars/swagger-ui,swagger-ui-5.3.1,,,,,,,
org.webjars:swagger-ui,5.1.2,webjars/swagger-ui,swagger-ui-5.1.2,,,,,,,
org.webjars:swagger-ui,5.5.0,webjars/swagger-ui,swagger-ui-5.5.0,,,,,,,
org.webjars:swagger-ui,4.18.0,webjars/swagger-ui,swagger-ui-4.18.0,,,,,,,
org.webjars:swagger-ui,5.6.1,webjars/swagger-ui,swagger-ui-5.6.1,,,,,,,
org.webjars:swagger-ui,5.0.0,webjars/swagger-ui,swagger-ui-5.0.0,,,,,,,
org.webjars:swagger-ui,4.8.1,webjars/swagger-ui,swagger-ui-4.8.1,,,,,,,
org.webjars:swagger-ui,5.4.2,webjars/swagger-ui,swagger-ui-5.4.2,,,,,,,
org.webjars:swagger-ui,4.17.1,webjars/swagger-ui,swagger-ui-4.17.1,,,,,,,
org.webjars:swagger-ui,5.9.0,webjars/swagger-ui,swagger-ui-5.9.0,,,,,,,
org.webjars:swagger-ui,4.10.3,webjars/swagger-ui,swagger-ui-4.10.3,,,,,,,
org.webjars:swagger-ui,4.14.1,webjars/swagger-ui,swagger-ui-4.14.1,,,,,,,
org.webjars:swagger-ui,5.7.2,webjars/swagger-ui,swagger-ui-5.7.2,,,,,,,
org.webjars:swagger-ui,4.15.5,webjars/swagger-ui,swagger-ui-4.15.5,,,,,,,
org.webjars:swagger-ui,5.1.3,webjars/swagger-ui,swagger-ui-5.1.3,,,,,,,
org.webjars:swagger-ui,4.18.1,webjars/swagger-ui,swagger-ui-4.18.1,,,,,,,
org.webjars:swagger-ui,4.8.0,webjars/swagger-ui,swagger-ui-4.8.0,,,,,,,
org.webjars:swagger-ui,4.11.1,webjars/swagger-ui,swagger-ui-4.11.1,,,,,,,
org.webjars:swagger-ui,4.13.2,webjars/swagger-ui,swagger-ui-4.13.2,,,,,,,
org.webjars:swagger-ui,4.5.2,webjars/swagger-ui,swagger-ui-4.5.2,,,,,,,
org.webjars:swagger-ui,5.10.3,webjars/swagger-ui,swagger-ui-5.10.3,,,,,,,
org.webjars:swagger-ui,4.17.0,webjars/swagger-ui,swagger-ui-4.17.0,,,,,,,
org.webjars:webjars-locator-lite,0.0.1,webjars/webjars-locator-lite,webjars-locator-lite-0.0.1,,,,,,,
org.webjars:jszip,3.10.1,webjars/jszip,jszip-3.10.1,,,,,,,
org.webjars:uswds,3.4.1,webjars/uswds,uswds-3.4.1,,,,,,,
org.webjars:openlayers,8.2.0,webjars/openlayers,openlayers-8.2.0,,,,,,,
org.webjars:flexmonster,2.9.69,webjars/flexmonster,flexmonster-2.9.69,,,,,,,
org.webjars:flexmonster,2.9.26,webjars/flexmonster,flexmonster-2.9.26,,,,,,,
org.webjars:flexmonster,2.9.32,webjars/flexmonster,flexmonster-2.9.32,,,,,,,
org.webjars:flexmonster,2.9.48,webjars/flexmonster,flexmonster-2.9.48,,,,,,,
org.webjars:flexmonster,2.9.64,webjars/flexmonster,flexmonster-2.9.64,,,,,,,
org.webjars:flexmonster,2.9.51,webjars/flexmonster,flexmonster-2.9.51,,,,,,,
org.webjars:flexmonster,2.9.45,webjars/flexmonster,flexmonster-2.9.45,,,,,,,
org.webjars:flexmonster,2.9.20,webjars/flexmonster,flexmonster-2.9.20,,,,,,,
org.webjars:flexmonster,2.9.34,webjars/flexmonster,flexmonster-2.9.34,,,,,,,
org.webjars:flexmonster,2.9.57,webjars/flexmonster,flexmonster-2.9.57,,,,,,,
org.webjars:flexmonster,2.9.43,webjars/flexmonster,flexmonster-2.9.43,,,,,,,
org.webjars:flexmonster,2.9.39,webjars/flexmonster,flexmonster-2.9.39,,,,,,,
org.webjars:flexmonster,2.9.62,webjars/flexmonster,flexmonster-2.9.62,,,,,,,
org.webjars:flexmonster,2.9.68,webjars/flexmonster,flexmonster-2.9.68,,,,,,,
org.webjars:flexmonster,2.9.33,webjars/flexmonster,flexmonster-2.9.33,,,,,,,
org.webjars:flexmonster,2.9.49,webjars/flexmonster,flexmonster-2.9.49,,,,,,,
org.webjars:flexmonster,2.9.27,webjars/flexmonster,flexmonster-2.9.27,,,,,,,
org.webjars:flexmonster,2.9.65,webjars/flexmonster,flexmonster-2.9.65,,,,,,,
org.webjars:flexmonster,2.9.44,webjars/flexmonster,flexmonster-2.9.44,,,,,,,
org.webjars:flexmonster,2.9.50,webjars/flexmonster,flexmonster-2.9.50,,,,,,,
org.webjars:flexmonster,2.9.35,webjars/flexmonster,flexmonster-2.9.35,,,,,,,
org.webjars:flexmonster,2.9.21,webjars/flexmonster,flexmonster-2.9.21,,,,,,,
org.webjars:flexmonster,2.9.42,webjars/flexmonster,flexmonster-2.9.42,,,,,,,
org.webjars:flexmonster,2.9.38,webjars/flexmonster,flexmonster-2.9.38,,,,,,,
org.webjars:flexmonster,2.9.56,webjars/flexmonster,flexmonster-2.9.56,,,,,,,
org.webjars:flexmonster,2.9.63,webjars/flexmonster,flexmonster-2.9.63,,,,,,,
org.webjars:flexmonster,2.9.24,webjars/flexmonster,flexmonster-2.9.24,,,,,,,
org.webjars:flexmonster,2.9.30,webjars/flexmonster,flexmonster-2.9.30,,,,,,,
org.webjars:flexmonster,2.9.53,webjars/flexmonster,flexmonster-2.9.53,,,,,,,
org.webjars:flexmonster,2.9.29,webjars/flexmonster,flexmonster-2.9.29,,,,,,,
org.webjars:flexmonster,2.9.47,webjars/flexmonster,flexmonster-2.9.47,,,,,,,
org.webjars:flexmonster,2.9.66,webjars/flexmonster,flexmonster-2.9.66,,,,,,,
org.webjars:flexmonster,2.9.22,webjars/flexmonster,flexmonster-2.9.22,,,,,,,
org.webjars:flexmonster,2.9.58,webjars/flexmonster,flexmonster-2.9.58,,,,,,,
org.webjars:flexmonster,2.9.36,webjars/flexmonster,flexmonster-2.9.36,,,,,,,
org.webjars:flexmonster,2.9.60,webjars/flexmonster,flexmonster-2.9.60,,,,,,,
org.webjars:flexmonster,2.9.55,webjars/flexmonster,flexmonster-2.9.55,,,,,,,
org.webjars:flexmonster,2.9.41,webjars/flexmonster,flexmonster-2.9.41,,,,,,,
org.webjars:flexmonster,2.9.31,webjars/flexmonster,flexmonster-2.9.31,,,,,,,
org.webjars:flexmonster,2.9.25,webjars/flexmonster,flexmonster-2.9.25,,,,,,,
org.webjars:flexmonster,2.9.46,webjars/flexmonster,flexmonster-2.9.46,,,,,,,
org.webjars:flexmonster,2.9.52,webjars/flexmonster,flexmonster-2.9.52,,,,,,,
org.webjars:flexmonster,2.9.28,webjars/flexmonster,flexmonster-2.9.28,,,,,,,
org.webjars:flexmonster,2.9.67,webjars/flexmonster,flexmonster-2.9.67,,,,,,,
org.webjars:flexmonster,2.9.37,webjars/flexmonster,flexmonster-2.9.37,,,,,,,
org.webjars:flexmonster,2.9.23,webjars/flexmonster,flexmonster-2.9.23,,,,,,,
org.webjars:flexmonster,2.9.59,webjars/flexmonster,flexmonster-2.9.59,,,,,,,
org.webjars:flexmonster,2.9.61,webjars/flexmonster,flexmonster-2.9.61,,,,,,,
org.webjars:flexmonster,2.9.40,webjars/flexmonster,flexmonster-2.9.40,,,,,,,
org.webjars:flexmonster,2.9.54,webjars/flexmonster,flexmonster-2.9.54,,,,,,,
org.webjars:font-awesome,6.2.0,webjars/font-awesome,font-awesome-6.2.0,,,,,,,
org.webjars:font-awesome,6.4.0,webjars/font-awesome,font-awesome-6.4.0,,,,,,,
org.webjars:font-awesome,6.2.1,webjars/font-awesome,font-awesome-6.2.1,,,,,,,
org.webjars:font-awesome,6.3.0,webjars/font-awesome,font-awesome-6.3.0,,,,,,,
org.webjars:font-awesome,6.5.1,webjars/font-awesome,font-awesome-6.5.1,,,,,,,
org.webjars:font-awesome,6.4.2,webjars/font-awesome,font-awesome-6.4.2,,,,,,,
ch.qos.reload4j:reload4j,1.2.25,qos-ch/reload4j,v_1.2.25,,,,,,,
ch.qos.reload4j:reload4j,1.2.23,qos-ch/reload4j,v_1.2.23,,,,,,,
ch.qos.reload4j:reload4j,1.2.24,qos-ch/reload4j,v_1.2.24,,,,,,,
ch.qos.reload4j:reload4j,1.2.18.5,qos-ch/reload4j,v_1.2.18.5,,,,,,,
ch.qos.reload4j:reload4j,1.2.22,qos-ch/reload4j,v_1.2.22,,,,,,,
ch.qos.reload4j:reload4j,1.2.19,qos-ch/reload4j,v_1.2.19,,,,,,,
ch.qos.reload4j:reload4j,1.2.21,qos-ch/reload4j,v_1.2.21,,,,,,,
ch.qos.reload4j:reload4j,1.2.20,qos-ch/reload4j,v_1.2.20,,,,,,,
ch.qos.logback:logback-parent,1.3.0-alpha16,qos-ch/logback,v_1.3.0-alpha16,,,,,,,
ch.qos.logback:logback-parent,1.4.3,qos-ch/logback,v_1.4.3,,,,,,,
ch.qos.logback:logback-parent,1.4.8,qos-ch/logback,v_1.4.8,,,,,,,
ch.qos.logback:logback-parent,1.4.5,qos-ch/logback,v_1.4.5,,,,,,,
ch.qos.logback:logback-parent,1.2.11,qos-ch/logback,v_1.2.11,,,,,,,
ch.qos.logback:logback-parent,1.4.9,qos-ch/logback,v_1.4.9,,,,,,,
ch.qos.logback:logback-parent,1.3.11,qos-ch/logback,v_1.3.11,,,,,,,
ch.qos.logback:logback-parent,1.4.11,qos-ch/logback,v_1.4.11,,,,,,,
ch.qos.logback:logback-parent,1.4.4,qos-ch/logback,v_1.4.4,,,,,,,
ch.qos.logback:logback-parent,1.3.4,qos-ch/logback,v_1.3.4,,,,,,,
ch.qos.logback:logback-parent,1.4.14,qos-ch/logback,v_1.4.14,,,,,,,
ch.qos.logback:logback-parent,1.3.14,qos-ch/logback,v_1.3.14,,,,,,,
ch.qos.logback:logback-parent,1.3.0-alpha14,qos-ch/logback,v_1.3.0-alpha14,,,,,,,
ch.qos.logback:logback-parent,1.4.1,qos-ch/logback,v_1.4.1,,,,,,,
ch.qos.logback:logback-parent,1.3.12,qos-ch/logback,v_1.3.12,,,,,,,
ch.qos.logback:logback-parent,1.3.0-beta0,qos-ch/logback,v_1.3.0-beta0,,,,,,,
ch.qos.logback.db:logback-parent-db,1.2.11.1,qos-ch/logback-db,v_1.2.11.1,,,,,,,
ch.qos.logback:logback-parent,1.4.7,qos-ch/logback,v_1.4.7,,,,,,,
ch.qos.logback:logback-parent,1.4.0,qos-ch/logback,v_1.4.0,,,,,,,
ch.qos.logback:logback-parent,1.3.0-alpha13,qos-ch/logback,v_1.3.0-alpha13,,,,,,,
ch.qos.logback:logback-parent,1.3.13,qos-ch/logback,v_1.3.13,,,,,,,
ch.qos.logback:logback-parent,1.4.13,qos-ch/logback,v_1.4.13,,,,,,,
ch.qos.logback:logback-parent,1.4.6,qos-ch/logback,v_1.4.6,,,,,,,
io.smallrye:jandex-parent,3.1.0,smallrye/jandex,3.1.0,,,,,,,
io.smallrye:jandex-parent,3.1.6,smallrye/jandex,3.1.6,,,,,,,
io.smallrye:jandex-parent,3.1.2,smallrye/jandex,3.1.2,,,,,,,
io.smallrye:jandex-parent,3.1.3,smallrye/jandex,3.1.3,,,,,,,
io.smallrye:jandex-parent,3.1.5,smallrye/jandex,3.1.5,,,,,,,
io.fabric8:kubernetes-client-project,6.0.0-RC1,fabric8io/kubernetes-client,v6.0.0-RC1,,,,,,,
io.fabric8:kubernetes-client-project,5.11.1,fabric8io/kubernetes-client,v5.11.1,,,,,,,
io.fabric8:kubernetes-client-project,6.4.0,fabric8io/kubernetes-client,v6.4.0,,,,,,,
io.fabric8:kubernetes-client-project,5.1.0,fabric8io/kubernetes-client,v5.1.0,,,,,,,
io.fabric8:kubernetes-client-project,5.4.0,fabric8io/kubernetes-client,v5.4.0,,,,,,,
io.fabric8:kubernetes-client-project,5.2.1,fabric8io/kubernetes-client,v5.2.1,,,,,,,
io.fabric8:kubernetes-client-project,5.1.1,fabric8io/kubernetes-client,v5.1.1,,,,,,,
io.fabric8:kubernetes-client-project,6.1.1,fabric8io/kubernetes-client,v6.1.1,,,,,,,
io.fabric8:kubernetes-client-project,5.4.1,fabric8io/kubernetes-client,v5.4.1,,,,,,,
